canonical_id,v1_score,v1_evidence,v1_reason,v2_score,v2_evidence,v2_reason,score_changed,crossed_main_threshold
229,0,,创意文案岗位，负责文字撰写和创意，无AI或数字技术内容。,0,,岗位核心是创意文案撰写，未明示要求使用数字工具或技术，因此为0分；无证据支持1分。,False,False
231,0,,年金客户经理销售岗位，无AI或数字技术内容。,0,,岗位描述仅涉及销售、客户管理、团队发展等一般性职责，未明示要求任何数字工具、信息系统、编程或AI技术。因此为0分，不是1分（无任何数字工具要求）。,False,False
232,0,,大区经理招商销售岗位，无AI或数字技术内容。,0,,岗位职责为区域招商、销售、回款和市场信息收集，任职要求仅提及市场营销专业和招商经验，未明示任何数字工具或技术。因此为0分，不是1分（无数字工具要求）。,False,False
233,1,熟练运用办公室软件,销售专员需熟练运用办公室软件，但仅为辅助工具。,1,熟练运用办公室软件,岗位要求熟练运用办公室软件，这是辅助销售工作的数字工具，销售仍是核心产出。因此为1分，不是0分（明确提及办公室软件），也不是2分（非软件开发或核心数字技术）。,False,False
234,0,,法学管培生从事人伤查勘理赔工作，无AI或数字技术内容。,1,系统预估录入,岗位职责包括在理赔系统中进行预估录入，属于使用信息系统辅助理赔查勘工作，核心产出仍是理赔处理。因此为1分，不是0分（明确提及系统操作），也不是2分（非系统开发或核心数字技术）。,True,False
235,0,,生物专业应届生岗位，涉及细胞培养、蛋白纯化等实验操作，无AI或数字技术内容。,0,,岗位为生物专业应届生，涉及细胞培养、蛋白纯化等实验室技术，未明示要求任何数字工具、编程或AI技术。因此为0分，不是1分（无数字工具要求）。,False,False
237,1,数据统计分析,工艺技术员涉及数据统计分析，但仅为辅助工作，核心是车间技术支持。,1,数据统计分析,岗位职责包括数据统计分析，这是辅助车间技术支持的数据处理工作，核心产出仍是工艺技术支持。因此为1分，不是0分（明确提及数据分析），也不是2分（非核心数字技术开发）。,False,False
238,1,物联网监控技术|自然灾害监测预警技术,风控工程师涉及物联网监控和监测预警技术，但数字技术为辅助风险减量服务，非核心。,2,物联网监控技术|自然灾害监测预警技术,岗位职责包括风控技术发掘与推动，明确提及物联网监控技术、自然灾害监测预警技术等，这些属于核心数字技术应用，且岗位核心产出包含技术推动。因此为2分，不是1分（技术是核心职责而非辅助工具），也不是3分（未明确涉及AI/ML）。,True,True
239,0,,资深行政专员负责后勤、安保、物业管理等，无AI或数字技术内容。,0,,岗位为行政后勤管理，职责包括食堂、宿舍、安保、消防等，未明示要求任何数字工具或技术。因此为0分，不是1分（无数字工具要求）。,False,False
240,1,数据汇总分析,岗位涉及检验数据汇总分析，但仅为辅助工作，核心是理化/微生物检测。,1,负责填写检验结果报告和数据汇总分析|负责对仪器设备进行维护和保养,岗位核心是食品理化/微生物检验，使用仪器设备和数据汇总分析属于辅助工具，移除后检验工作仍成立，因此为1分；未涉及软件开发或AI研发，故不是2或3分。,False,False
241,1,熟练使用天正、AUTOCAD等制图软件,使用CAD软件是辅助设计工具，但岗位核心是建筑设计，非数字技术核心。,1,能熟练使用天正、AUTOCAD等制图软件,建筑设计是核心产出，CAD软件是辅助设计工具，移除后设计工作仍可进行（如手绘），因此为1分；未涉及软件开发或AI，故不是2或3分。,False,False
242,2,非标自动化设备的调试|熟悉AutoCAD绘制零件图|精通气动、液压及传感器原理|非标自动机装配、调试、维修,岗位核心是自动化设备装配调试，涉及自动化技术，但未明确AI或高级算法。,2,"非标自动化设备的调试与协助制作|熟悉AutoCAD绘制零件图,精通气动、液压及传感器原理",非标自动化设备装配调试和传感器技术是核心产出，属于自动化核心数字技术，故评为2分；不是1分因为技术是核心而非辅助，不是3分因为未涉及AI/ML。,False,False
244,0,,前台文员岗位，无任何AI或数字技术内容。,0,,岗位职责为接待、会务、后勤等行政事务，未明示要求任何数字工具或技术，因此为0分；未提及办公软件使用，故不是1分。,False,False
245,0,,人力资源专员岗位，描述中无AI或数字技术相关内容。,0,,岗位职责为人力资源制度、招聘、培训、绩效考核等，未明示要求使用数字工具或系统，因此为0分；未提及任何软件或数据处理，故不是1分。,False,False
246,1,熟练使用常用办公软件,使用办公软件是辅助工作，岗位核心是生产跟单协调。,1,熟练使用常用办公软件,生产文员核心是生产跟单、办公用品管理等行政工作，办公软件是辅助工具，移除后工作仍可进行，因此为1分；未涉及软件开发或AI，故不是2或3分。,False,False
247,0,,银行客户经理岗位，描述为销售和业务开发，无AI或数字技术内容。,0,,岗位核心是信用卡、贷款等金融产品销售，未明示要求使用数字工具或技术，因此为0分；未提及任何软件或系统，故不是1分。,False,False
248,0,,招聘经理岗位，描述为招聘工作，无AI或数字技术内容。,0,,岗位核心是招聘计划、渠道开发、面试录用等人力资源工作，未明示要求使用数字工具或系统，因此为0分；未提及ATS或办公软件，故不是1分。,False,False
249,1,熟练使用PPT、Word、Excel等办公软件,使用办公软件是辅助工作，岗位核心是质量管理，涉及质量工具但非数字技术核心。,1,熟练使用PPT、Word、Excel等办公软件,岗位核心是质量管理，办公软件仅作为辅助工具使用，移除后质量管理职责仍成立，因此为1分；未涉及软件开发或AI研发，故不是2或3分。,False,False
250,0,,产品技术员岗位，描述为产品研发和改进，无明确AI或数字技术内容。,0,,岗位描述仅涉及产品研发、改进和工艺应用，未明示要求任何数字工具、编程或AI技术，因此为0分；不是1分，因为无办公软件或信息系统使用要求。,False,False
251,0,,销售受理岗位，描述为驾考咨询和销售，无AI或数字技术内容。,0,,岗位为销售受理，职责和任职要求中未提及任何数字工具或技术，因此为0分；不是1分，因为无办公软件或系统使用要求。,False,False
252,2,自动化生产线调试|变频器的调试|气动原理,岗位涉及自动化生产线调试，自动化技术是核心，但未明确AI或高级算法。,1,懂得气动原理和变频器的调试,岗位核心是设备安装调试，变频器调试属于辅助工具使用，移除后主要职责仍成立，因此为1分；未涉及软件开发或AI，故不是2或3分，也不是0分因明确要求数字/自动化设备调试技能。,True,True
253,1,熟练word、ppt、excel等常用办公软件操作,使用办公软件是辅助工作，岗位核心是销售管理。,1,熟练word、ppt、excel等常用办公软件操作,岗位核心是销售管理，办公软件仅作为辅助工具，移除后销售管理职责仍成立，因此为1分；未涉及软件开发或AI，故不是2或3分。,False,False
254,2,前端开发工程师|React、Vue|nodejs、webpack|前端构建及编译原理|组件化开发模式,岗位核心是前端软件开发，属于数字技术核心，但未明确涉及AI或高级算法。,2,参与软件需求分析、系统设计、核心代码编写|熟练掌握 React、Vue 等主流技术栈|熟练掌握 nodejs、webpack 等常用开发工具,岗位核心是前端软件开发，属于核心数字技术，因此为2分；未明确涉及AI/机器学习，故不是3分；不是1分，因为软件开发是核心产出而非辅助工具。,False,False
255,0,,医药代表应届生岗位，描述为营销方向，无AI或数字技术内容。,0,,岗位为医药代表，职责和任职要求中未提及任何数字工具或技术，因此为0分；不是1分，因为无办公软件或系统使用要求。,False,False
256,1,AI面试合格|智能分配精准客户,提及AI面试和智能分配客户，但仅为辅助工具，岗位核心是保险销售。,1,AI面试合格,岗位核心是保险销售，AI面试仅为招聘流程中的工具，移除后销售职责仍成立，因此为1分；未涉及AI研发或核心数字技术，故不是2或3分。,False,False
