canonical_id,score,evidence,reason,confidence,model,prompt_version,schema_version,prompt_fingerprint,stage,thinking,content_hash,label_status,input_tokens,output_tokens,primary_score,audit_score
190,0,,岗位为市场营销岗，职责为客户拓展和客群经营，未明示要求使用数字工具、信息系统或数据分析。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,95f9e2d126dd8e4df0aad9c9fa800d8d9092b7372c08bb94e338a71973fc5bd3,llm_primary,2701,731,0,
191,0,,岗位为商务助理，职责包括跟单、合同制作、招投标等，未明示要求使用数字工具或数据分析。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,30a542231fcd5fed097becaac888fd0fb77a85164de65189ece48dc43d979bf0,llm_primary,2701,731,0,
192,0,,岗位为车险查勘定损，职责为现场查勘、损失确定、理赔咨询，未明示要求使用数字工具或数据分析。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,10ddcac5b1425c5008b7d7bf9be9801e20571b03163caa8b3df451fca483c19a,llm_primary,2701,731,0,0.0
193,1,熟悉B2B及互联网|熟练使用网络交流工具和社交网络,岗位要求使用B2B平台、互联网和网络工具辅助外贸业务开发，但核心产出仍是外贸销售，属于辅助数字工具。不是0分（明确要求数字工具），也不是2分（工具使用非核心产出）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,210e590d56fb40efbc01a39e7be7dd9790cb9d432246c777e2ce53a89eca62d1,llm_primary,2701,731,1,
194,2,IT基础建设|计算机软硬件维护管理|IT网络维护|网络管理与信息安全,岗位核心职责为IT基础设施建设和网络维护，属于信息系统运维，是核心数字技术。不是1分（运维是核心职责而非辅助），也不是3分（未涉及AI/ML）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,882f8876ce7630b0df78e5ee3879eeadc34ef5b5ca26bc2cfbcb15d12b4a9737,llm_primary,2701,731,2,2.0
195,0,,岗位为银行渠道主管，职责为渠道管理和客户服务，未明示要求使用数字工具或数据分析。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,2d07fc2cb6e183303a5d566fcf5bf2c10b73efffefba33afdfe091cdef772a82,llm_primary,2701,731,0,
196,0,,岗位职责为线上查勘、定损和理赔咨询，未明示要求任何数字工具、编程或数据分析。移除技术后核心产出仍成立，因此为0分，不是1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,b45c22f2b3d02f2c0ec0bb642331b3246f5aa3a688acd0223d6b7e7eeef0ee57,llm_primary,2681,724,0,
197,0,,岗位要求电子、电气、伺服控制等专业知识，但未明示使用数字工具或编程。维修和伺服控制知识属于专业领域，但原文未提及软件或数字技术，因此为0分，不是1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,a2221fc923c4955f733445edf573a77fc296e361e445c694c8b5fa30a3d09184,llm_primary,2681,724,0,0.0
198,0,,岗位为生产管理培训生，职责涉及管理能力，未明示要求任何数字工具或技术。移除技术后核心产出不变，因此为0分，不是1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,14ed23ff7b713b7a202693cfce5781e3375a3f05229cc3b7ac6eb8a8070dc47b,llm_primary,2681,724,0,
200,0,,岗位为起重工，职责涉及吊装技术和安全，未明示要求数字工具或编程。因此为0分，不是1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,ab0c7cf7048fdb003f014bfc6b68cdefbd851ba6a32cf41413d82b0932b4ca50,llm_primary,2681,724,0,
201,1,熟练操作办公软件,岗位要求熟练操作办公软件，属于辅助数字工具，但核心职责是行政协调和供应链管理，移除办公软件后核心产出仍成立，因此为1分，不是0分（因明确要求办公软件）或2分（非核心数字技术）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,6696f52557c3695b2ee07dc99972e789ef7dfcc7b4a3390f6e29c131c68180e2,llm_primary,2681,724,1,
202,1,熟悉PLC、变频器等工作原理和简单编程,电气设备工程师核心是设备故障诊断与维护，PLC和简单编程是辅助设备改造升级的工具，若移除这些技术，岗位核心产出仍成立，故为1分；不是2分因岗位不负责自动化系统开发等核心数字技术产出，不是0分因明确要求编程技能。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,a798ce0571105977cd5946612231e4bb7350e1b9aaac5ddb17e80dcc451dc9b9,llm_adjudicated,2681,724,2,1.0
203,0,,岗位为厂务技术员，职责涉及点检、数据记录和系统维护，但未明示要求使用数字工具或编程。数据记录可能涉及简单仪表，但原文未明确要求软件或数字技术，因此为0分，不是1分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,06a99f1aeb368c4f113249011b17e58c7213090791b6d5512cf4f44c3cdf62e9,llm_primary,2681,724,0,
204,1,"熟练使用剪辑软件|会PS、PR、AE,3Dmax、C4D等软件",岗位要求使用剪辑和建模软件，属于辅助数字工具，核心产出是视频制作，移除软件后无法完成，但软件使用是工具而非核心数字技术开发，因此为1分，不是2分（非软件开发或系统开发）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,8d2830a5122740ffaa43aa24e1b37ba311838cbb2f581af5643ab1ddec31febc,llm_primary,2681,724,1,
205,0,,岗位职责为行政人事管理、文案撰写、招聘等，未明示要求使用数字工具、信息系统、编程、数据、自动化或AI。移除任何数字技术后，行政人事核心产出仍成立，因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,c3df067742b4668c94e79f3f86d72e3df7ff876ddda450809df950a49a688bfc,llm_primary,1533,95,0,
206,1,熟练操作各类办公软件,岗位核心是企业管理、计划编制、会务管理等非技术职责，办公软件仅作为辅助工具使用，移除后岗位主要产出仍成立，因此为1分。不是0分，因为明确要求使用办公软件；不是2分，因为不涉及软件开发、系统运维或算法研发等核心数字技术。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,5ed6c104fcc218d5a8bafb85766f5c82d66d557156bb35fd4081466dd49fb003,llm_primary,1609,124,1,1.0
207,1,"熟练使用办公软件,尤其是PowerPoint、Excel等办公软件",岗位核心职责是商务开发、客户维护和销售，办公软件仅作为辅助工具使用，移除后商务职能仍成立，因此为1分；不是0分因为明确要求数字工具，不是2分因为不涉及软件开发或核心数字技术。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,36600dd3f3faf56f27a9df8030ec2d8bb07c6f19188cf2cb3b76a368b0a07d48,llm_primary,1653,119,1,
208,2,"C++/QT软件工程师|三年以上c++实际开发经验,熟悉MFC,STL,Socket、QT等技术|进行新软件项目的研发,或旧软件项目的维护,主要完成项目的编码及相关文档工作",岗位核心职责是软件开发（编码、维护），属于核心数字技术（2分）。未提及AI/ML相关技术，因此不是3分；软件开发是核心产出，不是辅助工具，因此不是1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,004c30bef5d4e54c90c54e263edda642c5467b7d238e4d22846d1a57577ce097,llm_primary,1579,148,2,
209,2,负责法人结算相关系统需求分析、测试及维护等工作|掌握SQL SERVER或ORACLE数据库平台的开发和应用专业知识,岗位核心职责包括结算系统的需求分析、测试和维护，以及数据库开发应用，属于信息系统开发运维，因此为2分。不是1分，因为系统维护和数据库开发是核心产出而非辅助工具；不是3分，因为未涉及AI/ML研发。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,5ab4007bc6b667ae0fd29780a9706c31595e08b2556f6d4d8c9cfbb5867a6b09,llm_primary,1695,120,2,2.0
210,0,,岗位描述仅涉及设备维修电工和机电一体经验，未明示要求使用数字工具、信息系统、编程、数据、自动化或AI，因此为0分；不是1分，因为未提及任何数字工具或系统使用。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9c87291d1c259daad245464306b7814decbe43f1c282997df48d6fbfcc5b309f,llm_primary,1452,77,0,
211,1,编制设备检修计划|统管公司内设备应急维修|解决设备运行过程中的技术问题|精通机械设备维修保养,岗位核心是设备管理与维修，属于传统工程运维。虽然涉及机电一体化知识，但未要求开发软件、算法或AI系统，数字技术仅作为辅助工具（如可能使用设备管理系统），因此为1分而非2分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,fdc48ef352fa6f7ca07ff8783cca4026e938ba093756eb4325717d4c492faafa,llm_primary,1635,133,1,
212,0,,岗位核心职责是产品外观设计、颜色效果设计与推广，未明示要求任何数字工具、编程、数据或AI技术。因此为0分，不是1分（无数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,5911a785a1bbf60949c1848d76dc1eb327280727901bdece9d8eed9d468c1ff5,llm_primary,1502,78,0,
213,0,,岗位职责为新能源项目开发、评估、谈判和管理，未明示要求使用数字工具、信息系统、编程、数据、自动化或AI。因此为0分，不是1分（无任何数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,e26c4d19553e41fcfb446d89f0e33ba47f8ee661938bd61d6793e4786e6cd43e,llm_primary,3258,809,0,
214,0,,岗位为采购/供应链管培生，描述仅涉及任职资格和福利待遇，未明示要求使用数字工具、信息系统、编程、数据、自动化或AI。因此为0分，不是1分（无数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,c7e2c2bc6e9ba156cd749c6ff4662c2ffdf2d5525c8d04cfd5375e99c1536e07,llm_primary,3258,809,0,
216,0,,岗位为行政专员，职责包括规章制度推行、文件编写、知识产权管理、招聘等，未明示要求使用数字工具、信息系统、编程、数据、自动化或AI。因此为0分，不是1分（无数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,3aa6b4992f1b74559406eb6a6d57b580cd4d27dcb643e8b6e09ae95241733da8,llm_primary,3258,809,0,
217,0,,岗位为财富总监，职责为产品销售、投融资业务拓展、客户维护等，未明示要求使用数字工具、信息系统、编程、数据、自动化或AI。因此为0分，不是1分（无数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,acee247f47cf99b950d0c7ae7845612998f6d8c98d391796aff573fe3cb0f09a,llm_primary,3258,809,0,
218,1,"及时准确更新ERP系统仓库数据|每日提供准确的物资库存量数据、库存日报表、发货明细表等定期盘库,向财务部等相关部门提交库存盘点数据",岗位核心职责是仓储管理，使用ERP系统和数据处理是辅助工具，移除后仓储管理仍成立。因此为1分，不是2分（非软件开发或系统开发核心产出）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,0a99682293afcbbb5898666af3969f8e021c3576cbee43e7f317d5611b79bcaf,llm_primary,3258,809,1,1.0
219,0,,岗位为企业品宣专员，职责为品牌宣传、文化建设、新闻媒体维护等，虽要求数学、精算、统计专业优先，但未明示要求使用数字工具、数据分析或技术。因此为0分，不是1分（无数字工具要求）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,55eac280d9d61c4dece246bc61f84b008177253bd6d10b4f5d5846c2a95e6ace,llm_primary,3258,809,0,0.0
220,2,负责系统日常运维问题处理|协助主管处理日常终端店铺的DRP相关问题咨询|协助主管处理日常电商零售的OMS相关问题咨询|协助主管处理日常桌面运维和服务器网络运维,岗位核心职责是系统运维，涉及DRP、OMS、服务器网络等信息系统维护，属于核心数字技术。因此为2分，不是1分（运维是核心产出，非辅助使用），也不是3分（未涉及AI/ML）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,96591169257820a3884e4eeb030c9994ee0c5805920ada6b960d7f3071947d75,llm_primary,3258,809,2,2.0
221,0,,岗位为工艺工程师，职责为制定工艺参数、优化生产过程、新工艺调试，未明示要求使用数字工具、信息系统、编程、数据、自动化或AI。因此为0分，不是1分（无数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,0e94c7f98f1ad8cefba9315b493f309fce366f554b9d4130e65ab753a3dac6f5,llm_primary,3258,809,0,
222,2,"负责新能源/辅助驾驶领域的新技术研究,分析风险定价|负责新能源相关非车险业务定价及核保支持,参与搭建新能源相关风控体系与线上化建设工作",岗位核心职责包括风险定价、风控体系搭建和线上化建设，属于高级数字模型和系统建设，但未明确提及AI/ML，因此为2分而非3分；技术是核心产出，不是辅助工具，因此不是1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,af179fd614888320081a8b2d498d8e47973877e232853c91257cade5c98fbdf3,llm_primary,2856,732,2,2.0
223,0,,岗位描述仅涉及招聘、面试、培训、工伤处理等人事事务性工作，未明示要求使用数字工具或技术，因此为0分；无任何数字技术证据，排除1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,4d6f637b04f74d950609fb8ffc77f8388d77dae4fd25c0fc7cc9b73e25287518,llm_primary,2856,732,0,
224,0,,岗位主要从事车险续保服务，描述中未提及任何数字工具或技术使用，仅涉及客户服务和销售，因此为0分；无证据支持1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,217c5840ed703ac59a6c97737183bbee49c2fb2b2bd38d44f95b5ed6dfe7f0ae,llm_primary,2856,732,0,
225,0,,与224相同，岗位主要从事车险续保服务，未明示要求数字技术，因此为0分；无证据支持1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,217c5840ed703ac59a6c97737183bbee49c2fb2b2bd38d44f95b5ed6dfe7f0ae,llm_primary,2856,732,0,
226,2,计算机硬件和网络维护能力|熟悉路由器、交换机和防火墙等网络设备的工作原理|负责公司电脑硬件设备(服务器、计算机、打印机、网络设备)的安装与维护,岗位核心职责是计算机硬件和网络维护，属于信息系统运维，是核心数字技术，因此为2分；不是辅助使用工具，排除1分；未涉及AI/ML，排除3分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,fe4cefcb463448fa59ac636a1f9261564b56498d4d74b1d1e11b4c0643203b2f,llm_primary,2856,732,2,2.0
227,0,,岗位描述仅涉及车险现场勘验、理赔服务等，未明示要求任何数字工具或技术，因此为0分；无证据支持1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,e9dd53a6de5aa8186512c85aa2c13f3200fec7d23ddb348822b33ad1ff296290,llm_primary,2856,732,0,
228,1,熟练使用办公软件、制图软件,岗位核心是产品结构设计，使用办公软件和制图软件作为辅助工具，技术不是核心产出，因此为1分；不是软件开发或系统建设，排除2分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,e7d1f4572e9c9e6d5830e559059880a32d6e14520899b09ea5721a1eb59caae6,llm_primary,2856,732,1,
